# DTStamp_FHdata_calc_intgr_error (integration error) 2023-01-15 19:39:30 110304612 
# rtime[1], u[2], u_next[3], pos_x[4], pos_y[5], pos_r[6], deltaS[7], chordlength[8], diff_length[9], sum_deltaS[10], sum_chordlength[11], diff_sum[12], eps[13], rho[14]
 1.616  0.193722965  0.000124198 -14.351625 -23.429157 27.475344  0.011468818  0.011468818 -0.000000000 27.969868242 27.969868608 -0.000000366  0.000000998428    16.475851 
 1.617  0.193847163  0.000124257 -14.352792 -23.440566 27.485683  0.011468813  0.011468813 -0.000000000 27.981337055 27.981337422 -0.000000366  0.000000999427    16.459369 
 1.618  0.193971420  0.000124185 -14.353950 -23.451976 27.496019  0.011456723  0.011456723 -0.000000000 27.992793778 27.992794145 -0.000000366  0.000000998319    16.442910 
 1.619  0.194095605  0.000124244 -14.355099 -23.463375 27.506342  0.011456718  0.011456718 -0.000000000 28.004250496 28.004250863 -0.000000367  0.000000999315    16.426492 
 1.620  0.194219849  0.000124172 -14.356240 -23.474775 27.516662  0.011444629  0.011444629 -0.000000000 28.015695125 28.015695492 -0.000000367  0.000000998203    16.410097 
 1.621  0.194344021  0.000124231 -14.357373 -23.486163 27.526969  0.011444624  0.011444624 -0.000000000 28.027139749 28.027140116 -0.000000367  0.000000999198    16.393742 
 1.622  0.194468252  0.000124159 -14.358497 -23.497553 27.537273  0.011432536  0.011432536 -0.000000000 28.038572285 28.038572652 -0.000000367  0.000000998082    16.377409 
 1.623  0.194592411  0.000124218 -14.359612 -23.508931 27.547564  0.011432531  0.011432531 -0.000000000 28.050004816 28.050005184 -0.000000368  0.000000999075    16.361118 
 1.624  0.194716629  0.000124145 -14.360719 -23.520309 27.557852  0.011420445  0.011420445 -0.000000000 28.061425261 28.061425629 -0.000000368  0.000000997955    16.344849 
 1.625  0.194840774  0.000124204 -14.361817 -23.531677 27.568127  0.011420440  0.011420440 -0.000000000 28.072845701 28.072846069 -0.000000368  0.000000998946    16.328620 
 1.626  0.194964978  0.000124263 -14.362907 -23.543045 27.578399  0.011420435  0.011420435 -0.000000000 28.084266135 28.084266504 -0.000000368  0.000000999937    16.312414 
 1.627  0.195089242  0.000124190 -14.363989 -23.554414 27.588668  0.011408350  0.011408350 -0.000000000 28.095674485 28.095674854 -0.000000369  0.000000998812    16.296231 
 1.628  0.195213432  0.000124249 -14.365062 -23.565772 27.598924  0.011408345  0.011408345 -0.000000000 28.107082830 28.107083199 -0.000000369  0.000000999801    16.280088 
 1.629  0.195337681  0.000124176 -14.366127 -23.577131 27.609178  0.011396261  0.011396262 -0.000000000 28.118479092 28.118479461 -0.000000369  0.000000998673    16.263968 
 1.630  0.195461857  0.000124235 -14.367183 -23.588478 27.619418  0.011396257  0.011396257 -0.000000000 28.129875348 28.129875718 -0.000000369  0.000000999660    16.247888 
 1.631  0.195586092  0.000124162 -14.368230 -23.599826 27.629655  0.011384174  0.011384175 -0.000000000 28.141259523 28.141259892 -0.000000370  0.000000998527    16.231831 
 1.632  0.195710254  0.000124221 -14.369269 -23.611163 27.639879  0.011384169  0.011384170 -0.000000000 28.152643692 28.152644062 -0.000000370  0.000000999513    16.215814 
 1.633  0.195834475  0.000124147 -14.370300 -23.622500 27.650100  0.011372089  0.011372089 -0.000000000 28.164015781 28.164016151 -0.000000370  0.000000998376    16.199820 
 1.634  0.195958622  0.000124206 -14.371322 -23.633826 27.660308  0.011372084  0.011372084 -0.000000000 28.175387865 28.175388235 -0.000000370  0.000000999360    16.183865 
 1.635  0.196082828  0.000124132 -14.372336 -23.645153 27.670513  0.011360005  0.011360005 -0.000000000 28.186747870 28.186748240 -0.000000371  0.000000998220    16.167934 
 1.636  0.196206960  0.000124191 -14.373341 -23.656468 27.680705  0.011360000  0.011360000 -0.000000000 28.198107870 28.198108241 -0.000000371  0.000000999201    16.152042 
 1.637  0.196331151  0.000124117 -14.374338 -23.667785 27.690894  0.011347922  0.011347922 -0.000000000 28.209455792 28.209456163 -0.000000371  0.000000998057    16.136173 
 1.638  0.196455268  0.000124175 -14.375326 -23.679089 27.701070  0.011347917  0.011347918 -0.000000000 28.220803709 28.220804081 -0.000000371  0.000000999036    16.120343 
 1.639  0.196579444  0.000124102 -14.376306 -23.690395 27.711243  0.011335841  0.011335841 -0.000000000 28.232139550 28.232139922 -0.000000371  0.000000997889    16.104536 
 1.640  0.196703545  0.000124160 -14.377277 -23.701689 27.721402  0.011335836  0.011335837 -0.000000000 28.243475387 28.243475758 -0.000000372  0.000000998865    16.088769 
 1.641  0.196827705  0.000124218 -14.378240 -23.712984 27.731559  0.011335831  0.011335832 -0.000000000 28.254811218 28.254811590 -0.000000372  0.000000999843    16.073025 
 1.642  0.196951923  0.000124144 -14.379195 -23.724279 27.741714  0.011323757  0.011323757 -0.000000000 28.266134975 28.266135347 -0.000000372  0.000000998690    16.057303 
 1.643  0.197076067  0.000124202 -14.380141 -23.735564 27.751854  0.011323752  0.011323752 -0.000000000 28.277458727 28.277459100 -0.000000372  0.000000999665    16.041621 
 1.644  0.197200269  0.000124128 -14.381079 -23.746848 27.761993  0.011311679  0.011311679 -0.000000000 28.288770406 28.288770779 -0.000000373  0.000000998509    16.025962 
 1.645  0.197324397  0.000124186 -14.382008 -23.758122 27.772117  0.011311674  0.011311674 -0.000000000 28.300082080 28.300082453 -0.000000373  0.000000999482    16.010342 
 1.646  0.197448583  0.000124112 -14.382929 -23.769396 27.782239  0.011299603  0.011299603 -0.000000000 28.311381683 28.311382056 -0.000000373  0.000000998322    15.994744 
 1.647  0.197572695  0.000124169 -14.383841 -23.780659 27.792348  0.011299598  0.011299598 -0.000000000 28.322681281 28.322681654 -0.000000373  0.000000999292    15.979186 
 1.648  0.197696864  0.000124095 -14.384745 -23.791922 27.802454  0.011287528  0.011287528 -0.000000000 28.333968809 28.333969182 -0.000000374  0.000000998128    15.963651 
 1.649  0.197820959  0.000124153 -14.385641 -23.803174 27.812547  0.011287523  0.011287523 -0.000000000 28.345256332 28.345256706 -0.000000374  0.000000999097    15.948154 
 1.650  0.197945112  0.000124078 -14.386528 -23.814427 27.822637  0.011275455  0.011275455 -0.000000000 28.356531787 28.356532161 -0.000000374  0.000000997929    15.932681 
 1.651  0.198069190  0.000124136 -14.387406 -23.825668 27.832713  0.011275450  0.011275450 -0.000000000 28.367807237 28.367807611 -0.000000374  0.000000998896    15.917247 
 1.652  0.198193325  0.000124193 -14.388277 -23.836910 27.842787  0.011275445  0.011275446 -0.000000000 28.379082682 28.379083057 -0.000000375  0.000000999863    15.901835 
 1.653  0.198317519  0.000124118 -14.389139 -23.848152 27.852858  0.011263379  0.011263379 -0.000000000 28.390346061 28.390346436 -0.000000375  0.000000998690    15.886446 
 1.654  0.198441637  0.000124176 -14.389993 -23.859383 27.862915  0.011263374  0.011263374 -0.000000000 28.401609435 28.401609810 -0.000000375  0.000000999655    15.871095 
 1.655  0.198565813  0.000124101 -14.390839 -23.870615 27.872970  0.011251309  0.011251309 -0.000000000 28.412860745 28.412861120 -0.000000375  0.000000998478    15.855768 
 1.656  0.198689914  0.000124158 -14.391675 -23.881835 27.883012  0.011251305  0.011251305 -0.000000000 28.424112049 28.424112425 -0.000000375  0.000000999440    15.840479 
 1.657  0.198814072  0.000124083 -14.392504 -23.893056 27.893051  0.011239241  0.011239241 -0.000000000 28.435351290 28.435351666 -0.000000376  0.000000998260    15.825213 
 1.658  0.198938155  0.000124140 -14.393324 -23.904265 27.903076  0.011239237  0.011239237 -0.000000000 28.446590527 28.446590903 -0.000000376  0.000000999220    15.809986 
 1.659  0.199062295  0.000124065 -14.394136 -23.915475 27.913099  0.011227175  0.011227175 -0.000000000 28.457817702 28.457818078 -0.000000376  0.000000998036    15.794781 
 1.660  0.199186360  0.000124122 -14.394939 -23.926673 27.923108  0.011227170  0.011227171 -0.000000000 28.469044872 28.469045249 -0.000000376  0.000000998994    15.779615 
 1.661  0.199310482  0.000124180 -14.395734 -23.937872 27.933115  0.011227166  0.011227166 -0.000000000 28.480272038 28.480272415 -0.000000377  0.000000999952    15.764472 
 1.662  0.199434662  0.000124104 -14.396522 -23.949072 27.943118  0.011215106  0.011215106 -0.000000000 28.491487144 28.491487521 -0.000000377  0.000000998762    15.749351 
 1.663  0.199558765  0.000124161 -14.397300 -23.960260 27.953109  0.011215101  0.011215102 -0.000000000 28.502702245 28.502702623 -0.000000377  0.000000999719    15.734269 
 1.664  0.199682926  0.000124085 -14.398070 -23.971448 27.963096  0.011203043  0.011203044 -0.000000000 28.513905289 28.513905666 -0.000000377  0.000000998525    15.719209 
 1.665  0.199807011  0.000124142 -14.398832 -23.982625 27.973071  0.011203039  0.011203039 -0.000000000 28.525108327 28.525108705 -0.000000377  0.000000999479    15.704188 
 1.666  0.199931153  0.000124066 -14.399586 -23.993803 27.983042  0.011190982  0.011190983 -0.000000000 28.536299310 28.536299688 -0.000000378  0.000000998282    15.689190 
 1.667  0.200055219  0.000124123 -14.400330 -24.004969 27.993000  0.011190978  0.011190978 -0.000000000 28.547490288 28.547490666 -0.000000378  0.000000999233    15.674230 
 1.668  0.200179342  0.000124046 -14.401067 -24.016136 28.002956  0.011178923  0.011178924 -0.000000000 28.558669211 28.558669589 -0.000000378  0.000000998032    15.659292 
 1.669  0.200303388  0.000124103 -14.401795 -24.027291 28.012898  0.011178919  0.011178919 -0.000000000 28.569848130 28.569848508 -0.000000378  0.000000998982    15.644393 
 1.670  0.200427491  0.000124160 -14.402516 -24.038447 28.022837  0.011178914  0.011178915 -0.000000000 28.581027044 28.581027423 -0.000000379  0.000000999932    15.629516 
 1.671  0.200551652  0.000124084 -14.403228 -24.049603 28.032773  0.011166862  0.011166862 -0.000000000 28.592193906 28.592194285 -0.000000379  0.000000998725    15.614662 
 1.672  0.200675736  0.000124141 -14.403931 -24.060748 28.042696  0.011166857  0.011166857 -0.000000000 28.603360763 28.603361142 -0.000000379  0.000000999672    15.599846 
 1.673  0.200799876  0.000124064 -14.404627 -24.071893 28.052617  0.011154806  0.011154807 -0.000000000 28.614515570 28.614515949 -0.000000379  0.000000998462    15.585052 
 1.674  0.200923940  0.000124121 -14.405313 -24.083027 28.062523  0.011154802  0.011154802 -0.000000000 28.625670371 28.625670751 -0.000000380  0.000000999407    15.570296 
 1.675  0.201048060  0.000124043 -14.405992 -24.094161 28.072428  0.011142753  0.011142753 -0.000000000 28.636813124 28.636813504 -0.000000380  0.000000998193    15.555563 
 1.676  0.201172104  0.000124100 -14.406662 -24.105283 28.082318  0.011142748  0.011142749 -0.000000000 28.647955873 28.647956253 -0.000000380  0.000000999136    15.540868 
 1.677  0.201296204  0.000124023 -14.407324 -24.116406 28.092206  0.011130701  0.011130702 -0.000000000 28.659086574 28.659086955 -0.000000380  0.000000997918    15.526196 
 1.678  0.201420227  0.000124079 -14.407978 -24.127518 28.102081  0.011130697  0.011130697 -0.000000000 28.670217271 28.670217652 -0.000000381  0.000000998858    15.511561 
 1.679  0.201544306  0.000124136 -14.408623 -24.138630 28.111952  0.011130693  0.011130693 -0.000000000 28.681347964 28.681348345 -0.000000381  0.000000999799    15.496949 
 1.680  0.201668442  0.000124058 -14.409260 -24.149742 28.121821  0.011118647  0.011118648 -0.000000000 28.692466611 28.692466992 -0.000000381  0.000000998576    15.482359 
 1.681  0.201792500  0.000124115 -14.409889 -24.160843 28.131677  0.011118643  0.011118643 -0.000000000 28.703585254 28.703585636 -0.000000381  0.000000999514    15.467807 
 1.682  0.201916615  0.000124037 -14.410510 -24.171944 28.141530  0.011106600  0.011106600 -0.000000000 28.714691854 28.714692236 -0.000000382  0.000000998287    15.453277 
 1.683  0.202040653  0.000124094 -14.411122 -24.183034 28.151369  0.011106595  0.011106596 -0.000000000 28.725798449 28.725798831 -0.000000382  0.000000999223    15.438786 
 1.684  0.202164746  0.000124016 -14.411726 -24.194124 28.161206  0.011094554  0.011094554 -0.000000000 28.736893004 28.736893386 -0.000000382  0.000000997992    15.424316 
 1.685  0.202288762  0.000124072 -14.412322 -24.205203 28.171029  0.011094550  0.011094550 -0.000000000 28.747987554 28.747987936 -0.000000382  0.000000998926    15.409884 
 1.686  0.202412834  0.000124128 -14.412909 -24.216282 28.180849  0.011094545  0.011094546 -0.000000000 28.759082099 28.759082482 -0.000000383  0.000000999860    15.395475 
 1.687  0.202536962  0.000124050 -14.413489 -24.227361 28.190667  0.011082506  0.011082506 -0.000000000 28.770164605 28.770164988 -0.000000383  0.000000998623    15.381088 
 1.688  0.202661013  0.000124106 -14.414060 -24.238429 28.200471  0.011082502  0.011082502 -0.000000000 28.781247107 28.781247490 -0.000000383  0.000000999555    15.366738 
 1.689  0.202785119  0.000124028 -14.414623 -24.249497 28.210272  0.011070465  0.011070465 -0.000000000 28.792317572 28.792317955 -0.000000383  0.000000998315    15.352411 
 1.690  0.202909147  0.000124084 -14.415177 -24.260554 28.220060  0.011070460  0.011070461 -0.000000000 28.803388032 28.803388416 -0.000000383  0.000000999244    15.338121 
 1.691  0.203033231  0.000124005 -14.415724 -24.271611 28.229845  0.011058425  0.011058425 -0.000000000 28.814446457 28.814446841 -0.000000384  0.000000998000    15.323853 
 1.692  0.203157236  0.000124062 -14.416261 -24.282656 28.239617  0.011058421  0.011058421 -0.000000000 28.825504878 28.825505262 -0.000000384  0.000000998926    15.309623 
 1.693  0.203281298  0.000124118 -14.416791 -24.293702 28.249386  0.011058417  0.011058417 -0.000000000 28.836563295 28.836563679 -0.000000384  0.000000999853    15.295415 
 1.694  0.203405416  0.000124039 -14.417313 -24.304748 28.259152  0.011046383  0.011046384 -0.000000000 28.847609678 28.847610063 -0.000000384  0.000000998604    15.281229 
 1.695  0.203529454  0.000124095 -14.417827 -24.315782 28.268905  0.011046379  0.011046379 -0.000000000 28.858656057 28.858656442 -0.000000385  0.000000999528    15.267081 
 1.696  0.203653549  0.000124015 -14.418332 -24.326817 28.278655  0.011034348  0.011034348 -0.000000000 28.869690405 28.869690790 -0.000000385  0.000000998275    15.252955 
 1.697  0.203777564  0.000124071 -14.418829 -24.337840 28.288391  0.011034344  0.011034344 -0.000000000 28.880724749 28.880725134 -0.000000385  0.000000999197    15.238866 
 1.698  0.203901636  0.000123992 -14.419317 -24.348864 28.298125  0.011022315  0.011022315 -0.000000000 28.891747064 28.891747449 -0.000000385  0.000000997940    15.224799 
 1.699  0.204025628  0.000124048 -14.419798 -24.359876 28.307845  0.011022311  0.011022311 -0.000000000 28.902769375 28.902769760 -0.000000385  0.000000998859    15.210769 
 1.700  0.204149676  0.000124104 -14.420270 -24.370888 28.317563  0.011022306  0.011022307 -0.000000000 28.913791681 28.913792067 -0.000000386  0.000000999779    15.196762 
 1.701  0.204273779  0.000124024 -14.420734 -24.381900 28.327277  0.011010279  0.011010280 -0.000000000 28.924801960 28.924802346 -0.000000386  0.000000998516    15.182776 
 1.702  0.204397803  0.000124080 -14.421190 -24.392901 28.336979  0.011010275  0.011010275 -0.000000000 28.935812236 28.935812622 -0.000000386  0.000000999433    15.168828 
 1.703  0.204521883  0.000124000 -14.421638 -24.403902 28.346677  0.010998251  0.010998251 -0.000000000 28.946810486 28.946810873 -0.000000386  0.000000998167    15.154902 
 1.704  0.204645883  0.000124055 -14.422078 -24.414892 28.356362  0.010998246  0.010998247 -0.000000000 28.957808732 28.957809119 -0.000000387  0.000000999082    15.141013 
 1.705  0.204769938  0.000124111 -14.422509 -24.425882 28.366044  0.010998242  0.010998242 -0.000000000 28.968806975 28.968807362 -0.000000387  0.000000999997    15.127146 
 1.706  0.204894049  0.000124031 -14.422932 -24.436872 28.375723  0.010986220  0.010986220 -0.000000000 28.979793194 28.979793581 -0.000000387  0.000000998725    15.113300 
 1.707  0.205018080  0.000124087 -14.423347 -24.447850 28.385389  0.010986215  0.010986216 -0.000000000 28.990779410 28.990779797 -0.000000387  0.000000999637    15.099492 
 1.708  0.205142167  0.000124006 -14.423754 -24.458829 28.395052  0.010974195  0.010974195 -0.000000000 29.001753605 29.001753992 -0.000000388  0.000000998361    15.085706 
 1.709  0.205266173  0.000124062 -14.424153 -24.469796 28.404702  0.010974191  0.010974191 -0.000000000 29.012727796 29.012728183 -0.000000388  0.000000999271    15.071957 
 1.710  0.205390235  0.000123981 -14.424544 -24.480763 28.414349  0.010962173  0.010962173 -0.000000000 29.023689968 29.023690356 -0.000000388  0.000000997992    15.058229 
 1.711  0.205514216  0.000124036 -14.424926 -24.491718 28.423982  0.010962169  0.010962169 -0.000000000 29.034652137 29.034652525 -0.000000388  0.000000998899    15.044539 
 1.712  0.205638252  0.000124092 -14.425300 -24.502674 28.433613  0.010962164  0.010962165 -0.000000000 29.045614301 29.045614690 -0.000000388  0.000000999806    15.030870 
 1.713  0.205762344  0.000124011 -14.425666 -24.513630 28.443240  0.010950148  0.010950149 -0.000000000 29.056564450 29.056564839 -0.000000389  0.000000998521    15.017223 
 1.714  0.205886355  0.000124066 -14.426024 -24.524575 28.452854  0.010950144  0.010950145 -0.000000000 29.067514594 29.067514983 -0.000000389  0.000000999426    15.003613 
 1.715  0.206010421  0.000123985 -14.426374 -24.535519 28.462466  0.010938131  0.010938131 -0.000000000 29.078452725 29.078453114 -0.000000389  0.000000998137    14.990025 
 1.716  0.206134406  0.000124040 -14.426715 -24.546452 28.472064  0.010938127  0.010938127 -0.000000000 29.089390852 29.089391241 -0.000000389  0.000000999040    14.976473 
 1.717  0.206258447  0.000124095 -14.427049 -24.557385 28.481659  0.010938123  0.010938123 -0.000000000 29.100328974 29.100329364 -0.000000390  0.000000999942    14.962944 
 1.718  0.206382542  0.000124014 -14.427374 -24.568318 28.491251  0.010926111  0.010926111 -0.000000000 29.111255085 29.111255475 -0.000000390  0.000000998648    14.949436 
 1.719  0.206506556  0.000124069 -14.427691 -24.579240 28.500830  0.010926107  0.010926107 -0.000000000 29.122181192 29.122181583 -0.000000390  0.000000999547    14.935965 
 1.720  0.206630625  0.000123988 -14.428001 -24.590161 28.510406  0.010914098  0.010914098 -0.000000000 29.133095290 29.133095681 -0.000000390  0.000000998249    14.922515 
 1.721  0.206754613  0.000124043 -14.428301 -24.601071 28.519968  0.010914094  0.010914094 -0.000000000 29.144009384 29.144009775 -0.000000391  0.000000999146    14.909102 
 1.722  0.206878656  0.000123961 -14.428594 -24.611982 28.529528  0.010902087  0.010902087 -0.000000000 29.154911471 29.154911862 -0.000000391  0.000000997845    14.895711 
 1.723  0.207002616  0.000124016 -14.428879 -24.622880 28.539074  0.010902083  0.010902083 -0.000000000 29.165813554 29.165813946 -0.000000391  0.000000998739    14.882356 
 1.724  0.207126632  0.000124070 -14.429155 -24.633779 28.548618  0.010902079  0.010902079 -0.000000000 29.176715634 29.176716025 -0.000000391  0.000000999633    14.869023 
 1.725  0.207250703  0.000123989 -14.429424 -24.644677 28.558158  0.010890075  0.010890075 -0.000000000 29.187605708 29.187606100 -0.000000392  0.000000998326    14.855712 
 1.726  0.207374691  0.000124043 -14.429684 -24.655564 28.567685  0.010890071  0.010890071 -0.000000000 29.198495779 29.198496170 -0.000000392  0.000000999218    14.842437 
 1.727  0.207498734  0.000123961 -14.429937 -24.666451 28.577209  0.010878068  0.010878069 -0.000000000 29.209373847 29.209374239 -0.000000392  0.000000997907    14.829183 
 1.728  0.207622696  0.000124016 -14.430181 -24.677327 28.586720  0.010878065  0.010878065 -0.000000000 29.220251912 29.220252304 -0.000000392  0.000000998796    14.815966 
 1.729  0.207746711  0.000124070 -14.430417 -24.688202 28.596228  0.010878061  0.010878061 -0.000000000 29.231129972 29.231130365 -0.000000392  0.000000999685    14.802771 
 1.730  0.207870781  0.000123988 -14.430645 -24.699078 28.605733  0.010866061  0.010866061 -0.000000000 29.241996033 29.241996426 -0.000000393  0.000000998369    14.789597 
 1.731  0.207994769  0.000124042 -14.430865 -24.709942 28.615225  0.010866057  0.010866057 -0.000000000 29.252862090 29.252862483 -0.000000393  0.000000999255    14.776459 
 1.732  0.208118812  0.000123960 -14.431076 -24.720806 28.624713  0.010854059  0.010854060 -0.000000000 29.263716149 29.263716542 -0.000000393  0.000000997935    14.763343 
 1.733  0.208242771  0.000124014 -14.431280 -24.731658 28.634188  0.010854056  0.010854056 -0.000000000 29.274570205 29.274570598 -0.000000393  0.000000998819    14.750264 
 1.734  0.208366785  0.000124068 -14.431476 -24.742510 28.643661  0.010854052  0.010854052 -0.000000000 29.285424257 29.285424650 -0.000000394  0.000000999703    14.737205 
 1.735  0.208490854  0.000123986 -14.431663 -24.753363 28.653130  0.010842057  0.010842057 -0.000000000 29.296266313 29.296266707 -0.000000394  0.000000998377    14.724168 
 1.736  0.208614839  0.000124040 -14.431843 -24.764203 28.662586  0.010842053  0.010842053 -0.000000000 29.307108366 29.307108760 -0.000000394  0.000000999258    14.711168 
 1.737  0.208738879  0.000123957 -14.432014 -24.775044 28.672039  0.010830060  0.010830061 -0.000000000 29.317938426 29.317938821 -0.000000394  0.000000997928    14.698188 
 1.738  0.208862836  0.000124011 -14.432177 -24.785873 28.681479  0.010830056  0.010830057 -0.000000000 29.328768483 29.328768877 -0.000000395  0.000000998807    14.685245 
 1.739  0.208986847  0.000124065 -14.432333 -24.796702 28.690916  0.010830053  0.010830053 -0.000000000 29.339598536 29.339598930 -0.000000395  0.000000999685    14.672323 
 1.740  0.209110912  0.000123982 -14.432480 -24.807531 28.700349  0.010818063  0.010818063 -0.000000000 29.350416598 29.350416993 -0.000000395  0.000000998350    14.659423 
 1.741  0.209234893  0.000124036 -14.432619 -24.818348 28.709770  0.010818059  0.010818059 -0.000000000 29.361234657 29.361235052 -0.000000395  0.000000999226    14.646559 
 1.742  0.209358929  0.000123952 -14.432750 -24.829165 28.719187  0.010806071  0.010806071 -0.000000000 29.372040728 29.372041124 -0.000000395  0.000000997887    14.633716 
 1.743  0.209482881  0.000124006 -14.432873 -24.839971 28.728592  0.010806067  0.010806068 -0.000000000 29.382846795 29.382847191 -0.000000396  0.000000998760    14.620909 
 1.744  0.209606887  0.000124060 -14.432988 -24.850776 28.737993  0.010806064  0.010806064 -0.000000000 29.393652859 29.393653255 -0.000000396  0.000000999633    14.608123 
 1.745  0.209730947  0.000123976 -14.433095 -24.861582 28.747391  0.010794079  0.010794079 -0.000000000 29.404446938 29.404447334 -0.000000396  0.000000998288    14.595359 
 1.746  0.209854923  0.000124030 -14.433194 -24.872375 28.756776  0.010794075  0.010794075 -0.000000000 29.415241012 29.415241409 -0.000000396  0.000000999158    14.582630 
 1.747  0.209978953  0.000123946 -14.433285 -24.883169 28.766158  0.010782092  0.010782092 -0.000000000 29.426023105 29.426023501 -0.000000397  0.000000997810    14.569923 
 1.748  0.210102899  0.000124000 -14.433368 -24.893951 28.775526  0.010782088  0.010782089 -0.000000000 29.436805193 29.436805590 -0.000000397  0.000000998678    14.557251 
 1.749  0.210226899  0.000124053 -14.433443 -24.904732 28.784892  0.010782085  0.010782085 -0.000000000 29.447587278 29.447587675 -0.000000397  0.000000999545    14.544601 
 1.750  0.210350952  0.000123969 -14.433510 -24.915514 28.794254  0.010770105  0.010770105 -0.000000000 29.458357383 29.458357780 -0.000000397  0.000000998191    14.531972 
 1.751  0.210474921  0.000124023 -14.433569 -24.926284 28.803603  0.010770101  0.010770101 -0.000000000 29.469127484 29.469127881 -0.000000397  0.000000999056    14.519378 
 1.752  0.210598943  0.000124076 -14.433620 -24.937054 28.812949  0.010770097  0.010770098 -0.000000000 29.479897581 29.479897979 -0.000000398  0.000000999921    14.506806 
 1.753  0.210723019  0.000123992 -14.433663 -24.947824 28.822293  0.010758120  0.010758120 -0.000000000 29.490655701 29.490656099 -0.000000398  0.000000998561    14.494256 
 1.754  0.210847011  0.000124045 -14.433697 -24.958582 28.831622  0.010758116  0.010758116 -0.000000000 29.501413817 29.501414215 -0.000000398  0.000000999423    14.481740 
 1.755  0.210971056  0.000123960 -14.433724 -24.969340 28.840949  0.010746141  0.010746142 -0.000000000 29.512159958 29.512160357 -0.000000398  0.000000998059    14.469246 
 1.756  0.211095016  0.000124014 -14.433743 -24.980087 28.850263  0.010746138  0.010746138 -0.000000000 29.522906096 29.522906495 -0.000000399  0.000000998918    14.456787 
 1.757  0.211219030  0.000124067 -14.433754 -24.990833 28.859573  0.010746134  0.010746134 -0.000000000 29.533652230 29.533652629 -0.000000399  0.000000999777    14.444350 
 1.758  0.211343096  0.000123982 -14.433757 -25.001579 28.868881  0.010734162  0.010734162 -0.000000000 29.544386392 29.544386791 -0.000000399  0.000000998408    14.431934 
 1.759  0.211467078  0.000124035 -14.433751 -25.012313 28.878175  0.010734158  0.010734158 -0.000000000 29.555120550 29.555120949 -0.000000399  0.000000999265    14.419553 
 1.760  0.211591113  0.000123950 -14.433738 -25.023047 28.887466  0.010722189  0.010722189 -0.000000000 29.565842739 29.565843138 -0.000000399  0.000000997892    14.407193 
 1.761  0.211715063  0.000124003 -14.433717 -25.033769 28.896744  0.010722185  0.010722185 -0.000000000 29.576564924 29.576565323 -0.000000400  0.000000998745    14.394869 
 1.762  0.211839066  0.000124056 -14.433688 -25.044491 28.906018  0.010722181  0.010722182 -0.000000000 29.587287105 29.587287505 -0.000000400  0.000000999598    14.382565 
 1.763  0.211963122  0.000123971 -14.433651 -25.055214 28.915290  0.010710214  0.010710215 -0.000000000 29.597997320 29.597997720 -0.000000400  0.000000998220    14.370283 
 1.764  0.212087093  0.000124023 -14.433606 -25.065924 28.924549  0.010710211  0.010710211 -0.000000000 29.608707530 29.608707931 -0.000000400  0.000000999070    14.358036 
 1.765  0.212211116  0.000124076 -14.433553 -25.076634 28.933804  0.010710207  0.010710208 -0.000000000 29.619417738 29.619418138 -0.000000401  0.000000999921    14.345810 
 1.766  0.212335193  0.000123991 -14.433492 -25.087344 28.943056  0.010698243  0.010698243 -0.000000000 29.630115981 29.630116382 -0.000000401  0.000000998537    14.333606 
 1.767  0.212459183  0.000124044 -14.433423 -25.098042 28.952295  0.010698240  0.010698240 -0.000000000 29.640814220 29.640814621 -0.000000401  0.000000999384    14.321436 
 1.768  0.212583227  0.000123958 -14.433346 -25.108740 28.961531  0.010686278  0.010686278 -0.000000000 29.651500498 29.651500899 -0.000000401  0.000000997996    14.309287 
 1.769  0.212707184  0.000124010 -14.433261 -25.119426 28.970754  0.010686274  0.010686275 -0.000000000 29.662186773 29.662187174 -0.000000402  0.000000998841    14.297173 
 1.770  0.212831195  0.000124063 -14.433168 -25.130112 28.979973  0.010686271  0.010686271 -0.000000000 29.672873043 29.672873445 -0.000000402  0.000000999685    14.285081 
 1.771  0.212955258  0.000123977 -14.433067 -25.140797 28.989190  0.010674312  0.010674312 -0.000000000 29.683547355 29.683547757 -0.000000402  0.000000998292    14.273009 
 1.772  0.213079234  0.000124029 -14.432959 -25.151471 28.998393  0.010674309  0.010674309 -0.000000000 29.694221664 29.694222066 -0.000000402  0.000000999133    14.260972 
 1.773  0.213203264  0.000124082 -14.432842 -25.162145 29.007593  0.010674305  0.010674305 -0.000000000 29.704895969 29.704896371 -0.000000402  0.000000999975    14.248957 
 1.774  0.213327346  0.000123995 -14.432717 -25.172818 29.016790  0.010662349  0.010662349 -0.000000000 29.715558318 29.715558721 -0.000000403  0.000000998576    14.236962 
 1.775  0.213451341  0.000124048 -14.432585 -25.183480 29.025974  0.010662345  0.010662346 -0.000000000 29.726220663 29.726221066 -0.000000403  0.000000999414    14.225002 
 1.776  0.213575389  0.000123961 -14.432444 -25.194141 29.035155  0.010650392  0.010650392 -0.000000000 29.736871055 29.736871458 -0.000000403  0.000000998011    14.213063 
 1.777  0.213699350  0.000124014 -14.432296 -25.204791 29.044322  0.010650389  0.010650389 -0.000000000 29.747521444 29.747521847 -0.000000403  0.000000998847    14.201159 
 1.778  0.213823364  0.000124066 -14.432140 -25.215440 29.053486  0.010650385  0.010650385 -0.000000000 29.758171829 29.758172233 -0.000000404  0.000000999683    14.189276 
