# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-03 17:20:56 456717325 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000047135  0.948683298  0.316227766  0.000000000000000000 -31.622776602   0.000000000  31.622776602  0.000000117829063   106.066017  0.000000000000000 
     1     0.001000  0.000047135  0.000047144  0.948674354  0.316254598  0.000000000000000000 -31.623074753  31.623074753  31.623074753  0.000000117879055   106.021030 31.623074753408392 
     2     0.002000  0.000094280  0.000047153  0.948665405  0.316281440  0.000000000000000000 -31.623373043   2.378518131  31.623373043  0.000000117929081   105.976049  2.378518130631488 
     3     0.003000  0.000141433  0.000047162  0.948656453  0.316308291  0.000000000000000000 -31.623671470   2.497450721  31.623671470  0.000000117979142   105.931076  2.497450720568624 
     4     0.004000  0.000188595  0.000047171  0.948647496  0.316335151  0.000000000000000000 -31.623970036   2.621174320  31.623970036  0.000000118029237   105.886110  2.621174319701124 
     5     0.005000  0.000235766  0.000047180  0.948638536  0.316362020  0.000000000000000000 -31.624268739   2.749814181  31.624268739  0.000000118079367   105.841151  2.749814180610523 
     6     0.006000  0.000282946  0.000047189  0.948629572  0.316388899  0.000000000000000000 -31.624567581   2.883495147  31.624567581  0.000000118129532   105.796198  2.883495147191426 
     7     0.007000  0.000330135  0.000047198  0.948620603  0.316415788  0.000000000000000000 -31.624866560   3.022341447  31.624866560  0.000000118179731   105.751253  3.022341447334181 
     8     0.008000  0.000377333  0.000047207  0.948611631  0.316442686  0.000000000000000000 -31.625165679   3.166476439  31.625165679  0.000000118229966   105.706315  3.166476438882092 
     9     0.009000  0.000424540  0.000047216  0.948602655  0.316469593  0.000000000000000000 -31.625464935   3.316022401  31.625464935  0.000000118280235   105.661385  3.316022401478810 
    10     0.010000  0.000471755  0.000047225  0.948593675  0.316496509  0.000000000000000000 -31.625764330   3.471100259  31.625764330  0.000000118330539   105.616461  3.471100258652757 
    11     0.011000  0.000518980  0.000047233  0.948584690  0.316523435  0.000000000000056843 -31.626063864   3.631829377  31.626063864  0.000000118380877   105.571544  3.631829377355580 
    12     0.012000  0.000566213  0.000047242  0.948575702  0.316550371  0.000000000000000000 -31.626363537   3.798327211  31.626363537  0.000000118431251   105.526635  3.798327210974339 
    13     0.013000  0.000613456  0.000047251  0.948566710  0.316577316  0.000000000000000000 -31.626663349   3.970709197  31.626663349  0.000000118481660   105.481732  3.970709196787381 
    14     0.014000  0.000660707  0.000047260  0.948557714  0.316604270  0.000000000000000000 -31.626963299   4.149088316  31.626963299  0.000000118532103   105.436837  4.149088316229468 
    15     0.015000  0.000707967  0.000047269  0.948548714  0.316631234  0.000000000000056843 -31.627263389   4.333574967  31.627263389  0.000000118582582   105.391948  4.333574967056456 
    16     0.016000  0.000755236  0.000047278  0.948539709  0.316658207  0.000000000000000000 -31.627563618   4.524276611  31.627563618  0.000000118633095   105.347067  4.524276610941152 
    17     0.017000  0.000802515  0.000047287  0.948530701  0.316685189  0.000000000000000000 -31.627863986   4.721297503  31.627863986  0.000000118683644   105.302193  4.721297502681007 
    18     0.018000  0.000849802  0.000047296  0.948521689  0.316712181  0.000000000000000000 -31.628164493   4.924738449  31.628164493  0.000000118734227   105.257326  4.924738449134145 
    19     0.019000  0.000897098  0.000047305  0.948512673  0.316739183 -0.000000000000056843 -31.628465140   5.134696520  31.628465140  0.000000118784846   105.212466  5.134696519726520 
    20     0.020000  0.000944403  0.000047314  0.948503652  0.316766194  0.000000000000056843 -31.628765927   5.351264691  31.628765927  0.000000118835500   105.167613  5.351264690640636 
    21     0.021000  0.000991717  0.000047323  0.948494628  0.316793214  0.000000000000000000 -31.629066853   5.574531739  31.629066853  0.000000118886189   105.122767  5.574531739294591 
    22     0.022000  0.001039040  0.000047332  0.948485600  0.316820244  0.000000000000056843 -31.629367919   5.804581740  31.629367919  0.000000118936914   105.077929  5.804581739813283 
    23     0.023000  0.001086372  0.000047341  0.948476567  0.316847284  0.000000000000000000 -31.629669125   6.041493973  31.629669125  0.000000118987673   105.033097  6.041493973385547 
    24     0.024000  0.001133712  0.000047350  0.948467531  0.316874332  0.000000000000000000 -31.629970471   6.285342609  31.629970471  0.000000119038468   104.988273  6.285342609287953 
    25     0.025000  0.001181062  0.000047359  0.948458491  0.316901391  0.000000000000056843 -31.630271957   6.536196288  31.630271957  0.000000119089299   104.943455  6.536196287681816 
    26     0.026000  0.001228421  0.000047368  0.948449446  0.316928459  0.000000000000000000 -31.630573584   6.794118111  31.630573584  0.000000119140164   104.898645  6.794118111451641 
    27     0.027000  0.001275789  0.000047377  0.948440398  0.316955536  0.000000000000000000 -31.630875350   7.059165143  31.630875350  0.000000119191065   104.853842  7.059165142843549 
    28     0.028000  0.001323166  0.000047386  0.948431345  0.316982623  0.000000000000000000 -31.631177257   7.331388279  31.631177257  0.000000119242002   104.809046  7.331388278531165 
    29     0.029000  0.001370552  0.000047395  0.948422289  0.317009719  0.000000000000056843 -31.631479305   7.610831979  31.631479305  0.000000119292974   104.764257  7.610831979186550 
    30     0.030000  0.001417946  0.000047404  0.948413228  0.317036825  0.000000000000000000 -31.631781493   7.897533987  31.631781493  0.000000119343981   104.719475  7.897533987129418 
    31     0.031000  0.001465350  0.000047413  0.948404164  0.317063941  0.000000000000000000 -31.632083822   8.191525130  31.632083822  0.000000119395024   104.674701  8.191525130031685 
    32     0.032000  0.001512763  0.000047422  0.948395095  0.317091066  0.000000000000000000 -31.632386292   8.492829111  31.632386292  0.000000119446102   104.629933  8.492829111124145 
    33     0.033000  0.001560185  0.000047431  0.948386022  0.317118200  0.000000000000000000 -31.632688902   8.801462256  31.632688902  0.000000119497216   104.585173  8.801462255691368 
    34     0.034000  0.001607616  0.000047440  0.948376945  0.317145344  0.000000000000000000 -31.632991654   9.117433103  31.632991654  0.000000119548366   104.540420  9.117433102717175 
    35     0.035000  0.001655056  0.000047449  0.948367865  0.317172498  0.000000000000056843 -31.633294547   9.440742927  31.633294547  0.000000119599551   104.495673  9.440742927213780 
    36     0.036000  0.001702505  0.000047458  0.948358780  0.317199661 -0.000000000000056843 -31.633597581   9.771384375  31.633597581  0.000000119650772   104.450934  9.771384375415137 
    37     0.037000  0.001749963  0.000047467  0.948349691  0.317226834  0.000000000000000000 -31.633900757  10.109342645  31.633900757  0.000000119702029   104.406202 10.109342645455211 
    38     0.038000  0.001797429  0.000047476  0.948340598  0.317254016  0.000000000000000000 -31.634204074  10.454594099  31.634204074  0.000000119753322   104.361478 10.454594099173791 
    39     0.039000  0.001844905  0.000047485  0.948331501  0.317281208 -0.000000000000056843 -31.634507532  10.807106839  31.634507532  0.000000119804650   104.316760 10.807106839123170 
    40     0.040000  0.001892391  0.000047494  0.948322399  0.317308409  0.000000000000000000 -31.634811132  11.166840802  31.634811132  0.000000119856014   104.272050 11.166840801524803 
    41     0.041000  0.001939885  0.000047503  0.948313294  0.317335620  0.000000000000000000 -31.635114874  11.533746622  31.635114874  0.000000119907414   104.227346 11.533746622367168 
    42     0.042000  0.001987388  0.000047512  0.948304185  0.317362841  0.000000000000000000 -31.635418758  11.907766393  31.635418758  0.000000119958850   104.182650 11.907766393259800 
    43     0.043000  0.002034900  0.000047521  0.948295072  0.317390071  0.000000000000000000 -31.635722784  12.288833697  31.635722784  0.000000120010322   104.137961 12.288833697462142 
    44     0.044000  0.002082421  0.000047530  0.948285954  0.317417311  0.000000000000000000 -31.636026952  12.676872620  31.636026952  0.000000120061829   104.093279 12.676872620375867 
    45     0.045000  0.002129951  0.000047539  0.948276832  0.317444561  0.000000000000000000 -31.636331262  13.071798935  31.636331262  0.000000120113373   104.048604 13.071798934983336 
    46     0.046000  0.002177491  0.000047548  0.948267707  0.317471820  0.000000000000056843 -31.636635714  13.473518563  31.636635714  0.000000120164953   104.003936 13.473518562773624 
    47     0.047000  0.002225039  0.000047558  0.948258577  0.317499088  0.000000000000056843 -31.636940309  13.881929269  31.636940309  0.000000120216569   103.959276 13.881929269237759 
    48     0.048000  0.002272597  0.000047567  0.948249443  0.317526367 -0.000000000000056843 -31.637245046  14.296919377  31.637245046  0.000000120268221   103.914622 14.296919377493611 
    49     0.049000  0.002320163  0.000047576  0.948240305  0.317553654  0.000000000000000000 -31.637549926  14.718368084  31.637549926  0.000000120319909   103.869976 14.718368084176925 
    50     0.050000  0.002367739  0.000047585  0.948231163  0.317580952  0.000000000000000000 -31.637854949  15.146145987  31.637854949  0.000000120371633   103.825337 15.146145986566161 
    51     0.051000  0.002415324  0.000047594  0.948222017  0.317608259  0.000000000000000000 -31.638160114  15.580114407  31.638160114  0.000000120423393   103.780705 15.580114407007351 
